key,value
,,kt-gowribidanur,8155
,,kt-gubbi,8131
,,kt-gulbarga,8472
,,kt-gundlupet,8229
,,kt-h.b.halli,8397
,,kt-h.d.kote,8228
,,kt-haliyal,8284
,,kt-hangal,8379
,,kt-harapanahalli,8398
,,kt-hassan,8172
,,kt-haveri,8375
,,kt-hebri,8253
,,kt-hirekerur,8376
,,kt-hiriyur,8193
,,kt-holalkere,8191
,,kt-holenarasipur,8175
,,kt-honnali,8188
,,kt-honnavar,8387
,,kt-hosadurga,8199
,,kt-hosakote,8111
,,kt-hosanagara,8185
,,kt-hospet,8394
,,kt-hubli,836
,,kt-hukkeri (sankeshwar),8333
,,kt-humnabad,8483
,,kt-hungund,8351
,,kt-hunsagi,8444
,,kt-hunsur,8222
,,kt-huvinahadagali,8399
,,kt-indi,8359
,,kt-jagalur,8196
,,kt-jamkhandi,8353
,,kt-jewargi,8442
,,kt-joida,8383
,,kt-k.r.nagar,8223
,,kt-kadur,8267
,,kt-kalghatagi,8370
,,kt-kamalapur,8478
,,kt-kanakapura,8117
,,kt-kargal,8186
,,kt-karkala,8258
,,kt-karwar,8382
,,kt-khanapur,8336
,,kt-kolar,8152
,,kt-kollegal,8224
,,kt-koppa,8265
,,kt-koppal,8539
,,kt-koratageri,8138
,,kt-krishnarajapet,8230
,,kt-kudligi,8391
,,kt-kumta,8386
,,kt-kundapur,8254
,,kt-kundgol,8304
,,kt-kunigal,8132
,,kt-kurugodu,8393
,,kt-kustagi,8536
,,kt-lingsugur,8537
,,kt-madikeri,8272
,,kt-madugiri,8137
,,kt-malavalli,8231
,,kt-malur,8151
,,kt-mandya,8232
,,kt-mangalore,824
,,kt-manvi,8538
,,kt-mashal,8471
,,kt-molkalmuru,8198
,,kt-mudalgi,8334
,,kt-muddebihal,8356
,,kt-mudhol,8350
,,kt-mudigere,8263
,,kt-mulbagal,8159
,,kt-mundagod,8301
,,kt-mundargi,8371
,,kt-murugod,8337
,,kt-mysore,821
,,kt-nagamangala,8234
,,kt-nanjangud,8221
,,kt-nargund,8377
,,kt-narsimharajapur,8266
,,kt-navalgund,8380
,,kt-nelamangala,8118
,,kt-nimburga,8440
,,kt-pandavpura,8236
,,kt-pavagada,8136
,,kt-puttur,8251
,,kt-raibag (kudchi),8331
,,kt-raichur,8532
,,kt-ramdurg,8335
,,kt-ranebennur,8373
,,kt-ron,8381
,,kt-sagar,8183
,,kt-sakleshpur,8173
,,kt-salkani,8283
,,kt-sandur,8395
,,kt-saundatti,8330
,,kt-savanur,8378
,,kt-sedam,8441
,,kt-shahapur,8479
,,kt-shankarnarayana,8259
,,kt-shikaripura,8187
,,kt-shimoga,8182
,,kt-shirahatti,8487
,,kt-shorapur,8443
,,kt-siddapur,8389
,,kt-sidlaghatta,8158
,,kt-sindagi,8488
,,kt-sindhanur,8535
,,kt-sira,8135
,,kt-sirsi,8384
,,kt-siruguppa,8396
,,kt-somwarpet,8276
,,kt-sorab,8184
,,kt-srinivasapur,8157
,,kt-sullia,8257
,,kt-t.narsipur,8227
,,kt-tallak,8190
,,kt-tarikere,8261
,,kt-telgi,8426
,,kt-thirthahalli,8181
,,kt-tiptur,8134
,,kt-tumkur,816
,,kt-turuvekere,8139
,,kt-udupi,820
,,kt-virajpet,8274
,,kt-wadi,8476
,,kt-yadgiri,8473
,,kt-yelburga,8534
,,kt-yellapur,8419
,,mh-achalpur,7223
,,mh-ahmedpur,2381
,,mh-ajara,2323
,,mh-alibagh,2141
,,mh-amagaon,7189
,,mh-ambad,2483
,,mh-ambejogai,2446
,,mh-arjuni-merogaon,7196
,,mh-arvi,7157
,,mh-atpadi,2343
,,mh-ausa,2383
,,mh-babhulgaon,7203
,,mh-balapur,7257
,,mh-barshi takli,7255
,,mh-barsi,2184
,,mh-basmatnagar,2454
,,mh-bassein,250
,,mh-bhadrawati,7175
,,mh-bhamregadh,7134
,,mh-bhir,2442
,,mh-bhiwandi,2522
,,mh-bhiwapur,7106
,,mh-bhokardan,2485
,,mh-bhor,2113
,,mh-bhudargad (gargoti),2599
,,mh-billoli,2465
,,mh-butibori,7103
,,mh-canacona (quepem),8346
,,mh-chandgad,2320
,,mh-chandurbazar,7227
,,mh-chandurrly,7222
,,mh-chanwad,2556
,,mh-chhikaldara,7220
,,mh-chikhali,7264
,,mh-chinchwad,212
,,mh-chumur,7170
,,mh-darwaha,7238
,,mh-delhi tanda,2460
,,mh-deogad,2364
,,mh-deolgaonraja,7261
,,mh-deoli,7158
,,mh-deori,7199
,,mh-desaiganj,7137
,,mh-dhadgaon,2595
,,mh-dhanora,7138
,,mh-dharani,7226
,,mh-dhiwadi,2165
,,mh-dindori,2557
,,mh-edalabad,2583
,,mh-erandul,2588
,,mh-etapalli,7136
,,mh-gaganbavada,2326
,,mh-gangakhed,2453
,,mh-gangapur,2433
,,mh-gevrai,2447
,,mh-golegaon,2439
,,mh-gond pipri,7171
,,mh-goregaon,7187
,,mh-guhagar,2359
,,mh-hadgaon,2468
,,"mh-hatkangale 
(ichalkaranji)",2324
,,mh-hingua,7104
,,mh-jalgaonjamod,7266
,,mh-jawahar,2520
,,mh-jintdor,2457
,,mh-kagal (murgud),2325
,,mh-kalamb,7201
,,mh-kalamnuri,2455
,,mh-kallam,2473
,,mh-kalmeshwar,7118
,,mh-kalwan,2592
,,mh-kalyan,251
,,mh-kamptee,7109
,,mh-kandhar,2466
,,mh-kavathemankal,2341
,,mh-kedgaon,2119
,,mh-khadakwasala,230
,,mh-khultabad,2437
,,mh-koparagon,2423
,,mh-kudal,2362
,,mh-kuhi,7100
,,mh-kusumba,2560
,,mh-lakhandur,7181
,,mh-langa,2351
,,mh-madangad,2350
,,mh-madha,2183
,,mh-mahabaleswar,2168
,,mh-mahasala,2149
,,mh-mahaswad,2373
,,mh-malgaon,7254
,,mh-malgund,2357
,,mh-malsuras,2185
,,mh-malwan,2365
,,mh-manchar,2133
,,mh-mangalwedha,2188
,,mh-mangrulpur,7253
,,mh-manjalegaon,2443
,,mh-maregaon,7236
,,mh-margao,8342
,,mh-marigaon,7237
,,mh-medha,2378
,,mh-mekhar,7268
,,mh-mohadi,7197
,,mh-mohol,2189
,,mh-mokhada,2529
,,mh-mouda,7115
,,mh-nagbhir,7179
,,mh-nahavara,2137
,,mh-nandgaon,7221:2552
,,mh-nandnva,7279
,,mh-narkhed,7105
,,mh-nasikcity,253
,,mh-ner,2481
,,mh-niphad,2550
,,mh-pali,2142
,,mh-panhala,2328
,,mh-panji,832
,,mh-paranda,2477
,,mh-parola,2597
,,mh-parseoni,7102
,,mh-patan,2372
,,mh-pathari,2451
,,mh-patoda,2444
,,mh-peint,2558
,,mh-pimpalner,2561
,,mh-poladpur,2191
,,mh-ponda,8343
,,mh-pusegaon,2375
,,mh-radhanagar,2321
,,mh-rahuri,2426
,,mh-ralegaon,7202
,,mh-roha,2194
,,mh-sakarwadi,2160
,,mh-salekasa,7180
,,mh-samudrapur,7151
,,"mh-sanganeshwar 
(deorukh)",2354
,,mh-sanguem,8345
,,mh-saoner,7113
,,mh-seloo,7155
,,mh-shahapur,2527
,,mh-shahuwadi (malakapur),2329
,,mh-shirol (jalsingpur),2322
,,mh-shirwal,2169
,,mh-sholapur,217
,,mh-shri rampur,2422
,,mh-shrivardhan,2147
,,mh-sinderwahi,7178
,,mh-sindkheda,2566
,,mh-sindkhedaraja,7269
,,mh-soyegaon,2438
,,mh-surgena,2593
,,mh-talegaokarangal,7156
,,mh-taloda,2567
,,mh-tirora,7198
,,mh-tiwasa,7225
,,mh-trimbak,2594
,,mh-tuljapur,2471
,,mh-umrane,2598
,,mh-umrer,7116
,,mh-velhe,2130
,,mh-vengurla,2366
,,mh-vijapur,2436
,,mh-wada,2526
,,mh-warlydwarud,7229
,,mh-warora,7176
,,mh-wathar,2371
,,mh-yawal,2585
,,mh-yeotmal,7232
,,mp-ajaigarh,7730
,,mp-alot,7410
,,mp-amarwada,7167
,,mp-ambah,7538
,,mp-ambikapur,7774
,,mp-antagarh,7847
,,mp-arang,7720
,,mp-arone,7545
,,mp-ashoknagar,7543
,,mp-atner,7144
,,mp-babaichichli,7790
,,mp-bacheli,7857
,,mp-badamalhera,7689
,,mp-badarwas,7495
,,mp-baderajpur,7849
,,mp-badnawar,7295
,,mp-badwani,7290
,,mp-bagbahera,7707
,,mp-bagicha,7769
,,mp-bagli,7271
,,mp-baihar,7636
,,mp-baikunthpur,7836
,,mp-baldeogarh,7684
,,mp-baldi,7326
,,mp-balod,7749
,,mp-balodabazar,7727
,,mp-balrampur,7831
,,mp-bamori,7540
,,mp-banda,7583
,,mp-bandhavgarh,7653
,,mp-baroda,7531
,,mp-barpalli,7813
,,mp-barwaha,7280
,,mp-basana,7724
,,mp-bastanar,7862
,,mp-batkakhapa,7169
,,mp-begamganj,7487
,,mp-bemetara,7824
,,mp-berchha,7363
,,mp-berla,7825
,,mp-bhainsdehi,7143
,,mp-bhairongarh,7789
,,mp-bhander,7523
,,mp-bhanupratappur,7850
,,mp-bharathpur,7835
,,mp-bhatapara,7726
,,mp-bhikangaon,7288
,,mp-bhilaigarh,7729
,,mp-bhimpur,7142
,,mp-bhitarwar,7525
,,mp-bhopalpatnam,7851
,,mp-biaora,7374
,,mp-bijadandi,7643
,,mp-bijapur,7853
,,mp-bijawar,7608
,,mp-bijaypur,7528
,,mp-bilaspur,7752
,,mp-birsa,7637
,,mp-birsinghpur,7655
,,mp-bodla,7740
,,mp-bokaband,7867
,,mp-budhni,7564
,,mp-buxwaha,7609
,,mp-chachaura,7546
,,mp-chandipara,7818
,,mp-chaurai,7166
,,mp-chhapara,7691
,,mp-chhuriakala,7745
,,mp-chicholi,7145
,,mp-chingamut,7863
,,mp-chingmut,7855
,,mp-chitrangi,7806
,,mp-chuikhadan,7743
,,mp-churhat,7802
,,mp-dabhara,7758
,,mp-dallirajhara,7748
,,mp-dantewada,7856
,,mp-deobhog,7704
,,mp-deori,7586
,,mp-dhamda,7821
,,mp-dhamtari,7722
,,mp-dharamjaigarh,7766
,,mp-dharampuri,7294
,,mp-dongargarh,7823
,,mp-durg,788
,,mp-durgakondal,7843
,,mp-gairatganj,7481
,,mp-ganjbasoda,7594
,,mp-gariaband,7706
,,mp-garpa,7846
,,mp-ghansour,7693
,,mp-gharghoda,7767
,,mp-ghatia,7368
,,mp-ghatigaon,7526
,,mp-ghorandogri,7146
,,mp-ghughari,7647
,,mp-gogaon,7287
,,mp-gogunda,7865
,,mp-gohad,7539
,,mp-goharganj,7480
,,mp-gopalganj,7695
,,mp-gotegaon,7794
,,mp-gourihar,7688
,,mp-gunnore,7731
,,mp-gyraspur,7596
,,mp-hanumana,7664
,,mp-harrai,7168
,,mp-harsud,7327
,,mp-ichhawar,7561
,,mp-ilamidi,7854
,,mp-isagarh,7541
,,mp-jabera,7606
,,mp-jagdalpur,7782
,,mp-jaithari,7659
,,mp-jaitpur,7657
,,mp-jamai,7160
,,mp-janjgir,7817
,,mp-jarwa,7787
,,mp-jashpurnagar,7763
,,mp-jawad,7420
,,mp-jobat,7393
,,mp-jora,7537
,,mp-kakaiya,7649
,,mp-kanker,7868
,,mp-kannod,7273
,,mp-kannodi,7656
,,mp-karanjia,7645
,,mp-karera,7493
,,mp-karhal,7533
,,mp-karpa,7628
,,mp-kasdol,7728
,,mp-kasrawad,7285
,,mp-kathdol,7770
,,mp-kathghora,7815
,,mp-kawardha,7741
,,mp-keolari,7694
,,mp-keskal,7848
,,mp-khachrod,7366
,,mp-khairagarh,7820
,,mp-khakner,7329
,,mp-khalwa,7328
,,mp-khaniadhana,7497
,,mp-khetia,7286
,,mp-khilchipur,7370
,,mp-khirkiya,7571
,,mp-kolaras,7494
,,mp-kondagaon,7786
,,mp-konta,7866
,,mp-korba,7759
,,mp-kota,7753
,,mp-koyelibeda,7840
,,mp-kuakunda,7858
,,mp-kundam,7623
,,mp-kunkuri,7764
,,mp-kurud,7705
,,mp-kurwai,7593
,,mp-kusmi,7804
,,mp-laher,7529
,,mp-lamta,7634
,,mp-lanji,7635
,,mp-lateri,7590
,,mp-laundi,7687
,,mp-lohadigundah,7859
,,mp-lormi,7756
,,mp-luckwada,7788
,,mp-mahasamund,7723
,,mp-mahidpurcity,7365
,,mp-majhagwan,7670
,,mp-majholi,7803
,,mp-makodi,7785
,,mp-malhargarh,7424
,,mp-manendragarh,7771
,,mp-manpur,7746:7703:7627
,,mp-marwahi,7750
,,mp-mauganj,7663
,,mp-mawai,7648
,,mp-mehgaon,7527
,,mp-mhow,7324
,,mp-mohla,7747
,,mp-mungeli,7755
,,mp-nagri,7700
,,mp-nainpur,7646
,,mp-narainpur,7781
,,mp-narsingharh,7375
,,mp-narwar,7491
,,mp-nateran,7595
,,mp-neora,7721
,,mp-netanar,7861
,,mp-niwas,7641
,,mp-nowgaon,7685
,,mp-odgi,7773
,,mp-pachmarhi,7578
,,mp-padamkot,7783
,,mp-pakhanjur,7844
,,mp-pali,7816
,,mp-pandaria,7754
,,mp-pandhana,7320
,,mp-pandishankar,7819
,,mp-parasgaon,7784
,,mp-pasan,7811
,,mp-patan,7826:7621
,,mp-patera,7605
,,mp-pathalgaon,7765
,,mp-patharia,7601
,,mp-pendra,7751
,,mp-pingeshwar,7701
,,mp-piparia,7576
,,mp-pohari,7490
,,mp-prabha pattan,7148
,,mp-pratappur,7777
,,mp-premnagar,7776
,,mp-punasa,7323
,,mp-pushprajgarh,7629
,,mp-raghogarh,7544
,,mp-raghunathpur,7535
,,mp-raigarh,7762
,,mp-raipur,771
,,mp-rajandgaon,7744
,,mp-rajgarh,7372
,,mp-rajpur,7832:7284
,,mp-ramchandrapur,7779
,,mp-sailana,7413
,,mp-sanwer,7321
,,mp-saraipali,7725
,,mp-saranggarh,7768
,,mp-sarangpur,7371
,,mp-sarona,7841
,,mp-saunsar,7165
,,mp-semaria,7778
,,mp-seondha,7521
,,mp-seonimalwa,7570
,,mp-shahnagar,7734
,,mp-shahpur,7640
,,mp-shakti,7757
,,mp-sheopurkalan,7530
,,mp-sirmour,7660
,,mp-sitamau,7426
,,mp-sitapur,7834
,,mp-sohagpur,7575
,,mp-sondhwa,7395
,,mp-sonkatch,7270
,,mp-sukma,7864
,,mp-surajpur,7775
,,mp-susner,7361
,,mp-tamia,7149
,,mp-tapkara,7761
,,mp-teonthar,7661
,,mp-thandla,7390
,,mp-timarani,7573
,,mp-toynar,7852
,,mp-udaipur,7833
,,mp-umariapan,7625
,,mp-uproda,7810
,,mp-vijayraghogarh,7626
,,mp-wadrainagar,7772
,,mp-zhirnia,7289
,,nd-new delhi,11
,,ne-agartala,381
,,ne-aizawal-i,389
,,ne-aizwal-ii (serchip),3838
,,ne-along,3783
,,ne-ambasa,3826
,,ne-amlaren (dawki),3653
,,ne-anini,3801
,,ne-baghmara,3639
,,ne-bameng,3785
,,ne-basar,3795
,,ne-belonia,3823
,,ne-bishenpur,3879
,,ne-chakpikarong,3878
,,ne-champa-i,3831
,,ne-champai-ii (chiapui),3830
,,ne-chandel,3872
,,ne-changlang,3808
,,ne-cherrapunjee,3637
,,ne-chowkhem,3806
,,ne-churchandpur,3874
,,ne-dadengiri (phulbari),3650
,,ne-daporizo,3792
,,ne-demagiri,3834
,,ne-dharam nagar,3822
,,ne-dimapur,3862
,,ne-dirang,3780
,,ne-hayuliang,3805
,,ne-huri,3789
,,ne-imphal,385
,,ne-itanagar,360
,,ne-jairampur,3800
,,ne-jalukie,3839
,,ne-jiribam,3876
,,ne-jowai,3652
,,ne-kailsahar,3824
,,ne-kalaktung (bomdila),3782
,,ne-khliehriat,3655
,,ne-khonsa,3786
,,ne-khowai,3825
,,ne-kiphire,3863
,,ne-kohima,370
,,ne-kolaring,3788
,,ne-kolasib,3837
,,ne-lungleh,372
,,ne-mairang,3657
,,ne-mao (korang),3871
,,ne-mariyang,3798
,,ne-mawkyrwat,3656
,,ne-mechuka,3793
,,ne-miao,3807
,,ne-mokokchung,369
,,ne-mon,3869
,,ne-nefra,3784
,,ne-nongpoh,3638
,,ne-nongstoin,3654
,,ne-pakkekesang,3778
,,ne-pangin,3797
,,ne-passighat,368
,,ne-phek,3865
,,ne-r.k.pur,3821
,,"ne-resubelpara 
(mendipathar)",3659
,,ne-roing-i,3803
,,ne-roing-ii (arda),3802
,,ne-roing-iii (mariso),3779
,,ne-sadarhills (kangpokai),3880
,,ne-sagalee,3809
,,ne-saiha-i,3835
,,ne-saiha-ii (tuipang),3836
,,ne-seppa,3787
,,ne-shillong,364
,,ne-tali,3790
,,ne-taliha,3791
,,ne-tamenglong,3877
,,ne-tawang,3794
,,ne-tezu,3804
,,ne-thinghat,3873
,,ne-thonbal,3848
,,ne-tuengsang,3861
,,ne-tura,3651
,,ne-tuting,3799
,,ne-ukhrul central,3845
,,ne-ukhrursouth (kassemkhulen),3870
,,ne-williamnagar,3658
,,ne-wokha,3860
,,ne-yangkiyang,3777
,,ne-zuenheboto,3867
,,or-anugul,6764
,,or-aska,6822
,,or-athgarh,6723
,,or-athmallik,6763
,,or-attabira,6682
,,or-bagdihi,6640
,,or-baliguda,6846
,,or-banaigarh,6626
,,or-bangiriposi,6791
,,or-barkot,6643
,,or-berhampur,680
,,or-betanati,6793
,,or-bisam cuttack,6863
,,or-boriguma,6860
,,or-buguda,6818
,,or-chhatrapur,6811
,,or-daringbadi,6849
,,or-deodgarh,6641
,,or-dhanmandal,6725
,,or-dharamgarh,6672
,,or-g.udayagiri,6847
,,or-gudari,6862
,,or-hemgiri,6621
,,or-hindol,6732
,,or-jajapur road,6726
,,or-jajapur town,6728
,,or-jamankira,6649
,,or-jayapatna,6673
,,or-jharigan,6867
,,or-jujumura,6681
,,or-kantabhanji,6657
,,or-kashipur,6865
,,or-keonjhar,6766
,,or-khalikote,6810
,,or-khurda,6755
,,or-kotagarh,6848
,,or-laxmipur,6855
,,or-m.rampur,6676
,,or-mathili,6864
,,or-motu,6859
,,or-naktideul,6647
,,or-nandapur,6868
,,or-narlaroad,6677
,,or-narsinghpur,6721
,,or-nowparatan,6678
,,or-nowrangapur,6858
,,or-padmapur,6683
,,or-paikamal,6684
,,or-palla hara,6765
,,or-papadhandi,6869
,,or-parajang,6768
,,or-pardip,6722
,,or-parlakhemundi,6815
,,or-pattamundai,6729
,,or-phiringia,6845
,,or-puruna katak,6843
,,or-r.udayigiri,6817
,,or-rajkhariar,6671
,,or-sohela,6685
,,or-sonapur,6654
,,or-sunabeda,6853
,,or-surada,6819
,,or-t.rampur,6675
,,or-titlagarh,6655
,,or-tumudibandha,6840
,,pb-balachaur,1885
,,pb-bhatinda,164
,,pb-chandigarh,172
,,pb-dasua,1883
,,pb-faridakot,1639
,,pb-ferozepur,1632
,,pb-garhashanker,1884
,,pb-guruharsahai,1685
,,pb-jallandhar,181
,,pb-jugial,1870
,,pb-kharar,160
,,pb-malaut,1637
,,pb-muktasar,1633
,,pb-nangal,1887
,,pb-nawanshahar,1823
,,pb-phulmandi,1651
,,pb-quadian,1872
,,pb-raman,1655
,,pb-rayya,1853
,,pb-ropar,1881
,,pb-samrala,1628
,,pb-sardulgarh,1659
,,pb-sarhind,1763
,,pb-tanda urmar,1886
,,pb-taran taran,1852
,,rj-ahore,2978
,,rj-amber (chomu),1423
,,rj-amet,2908
,,rj-anupgarh (e),1498
,,rj-anupgarh (w) (gharsana),1506
,,rj-aspur,2967
,,rj-atru,7451
,,rj-bagidora,2968
,,rj-bali (n),2933
,,rj-bali (s),2938
,,rj-bamanwas,7467
,,rj-banera,1487
,,rj-barisadri,1473
,,rj-barmer (e) (gudda),2983
,,rj-barmer (n) (kanot),2902
,,rj-barmer (s) sindari,2984
,,"rj-barmer (sw) 
(dhorimanna)",2986
,,rj-barmer (w) (ramsar),2985
,,rj-barmer(c),2982
,,rj-baseri,5646
,,rj-baswa (bandikui),1420
,,rj-begun(n),1474
,,rj-begun(s) (rawatbhata),1475
,,rj-behror,1494
,,rj-bhim (n),2951
,,rj-bhim (s) (dawer),2909
,,rj-bhinmal (n),2969
,,rj-bhinmal (s) (jasawantpura),2990
,,rj-bikaner (e) (jamsar),1522
,,rj-bikaner (n) (chhatargarh),1520
,,rj-bikaner (s),151
,,rj-bikaner (w) (poogal),1523
,,rj-bikaner(c) (jaimalsar),1521
,,rj-bilara (n) (bhopalgarh),2920
,,rj-bilara (s) (piparcity),2930
,,rj-chhabra,7452
,,rj-chhipaborad,7454
,,rj-chirawa,1596
,,rj-chittorgarh,1472
,,rj-chohtan (n),2989
,,rj-chohtan (s) (gangasar),2903
,,rj-dantara,1577
,,"rj-dantaramgarh (e) 
(shyamji)",1576
,,rj-deedwana,1580
,,rj-deogarh,2904
,,rj-deoli,1434
,,rj-desuri (rani),2934
,,rj-dhariawad,2950
,,rj-digod (sultanpur),7455
,,rj-dungla,1470
,,rj-fat,1571
,,rj-gangdhar,7435
,,rj-gerhi (partapur),2963
,,rj-girwa (udaipur),294
,,rj-hindaun,7469
,,rj-hindoli,7436
,,rj-hurda (gulabpura),1483
,,rj-jahazpur,1485
,,rj-jaisalmer-1 (ramgarh),2991
,,rj-jaisalmer-10 (khuri),3014
,,rj-jaisalmer-11 (jaisalmer),2992
,,rj-jaisalmer-12 (devikot),2993
,,rj-jaisalmer-13 (myajlar),3015
,,"rj-jaisalmer-14 
(jheenjaniyali)",3016
,,rj-jaisalmer-2 (sadhna),3018
,,rj-jaisalmer-3 (nehdai),2999
,,rj-jaisalmer-4 (shahgarh),3010
,,rj-jaisalmer-5 (khuiyals),2998
,,rj-jaisalmer-6 (pasewar),3011
,,rj-jaisalmer-7 (mohargarh),2997
,,rj-jaisalmer-8 (mehsana),3012
,,rj-jaisalmer-9 (dhanaua),3013
,,rj-jaitaran,2939
,,rj-jalore (w) (sayla),2977
,,rj-jamwa-ramgarh (achrol),1426
,,rj-jayal,1583
,,rj-jhunjhunu (n) (bissau),1595
,,rj-jhunjhunu (s),1592
,,rj-jodhpur (e),291
,,rj-jodhpur (w) (jhanwar),2931
,,rj-kekri (e),1467
,,rj-kekri (w) (bhinai),1466
,,rj-keshoraipatan (patan),7438
,,rj-khetri,1593
,,"rj-kishanganj 
(bhanwargarh)",7456
,,"rj-kishangarh (n) 
(roopangarh)",1497
,,rj-kishangarh (s),1463
,,rj-kishangarhbas (khairthal),1460
,,rj-kolayat-i (goddo),1533
,,rj-kolayat-ii,1534
,,rj-kolayat-iii (bajju),1535
,,rj-kolayat-iv (daitra),1536
,,rj-kotra,2958
,,rj-kotri,1488
,,"rj-kumbalgarh 
(charbhujaji)",2954
,,rj-ladnun,1581
,,rj-ladpu,744
,,rj-laxma,1573
,,rj-laxmangar,1570
,,rj-laxmangarh (kherli),1492
,,rj-lunkaransar-i (kanholi),1529
,,rj-lunkaransar-ii (mahajan),1526
,,"rj-lunkaransar-iii 
(rajasarb)",1527
,,rj-lunkaransar-iv,1528
,,rj-mahuwa,7461
,,rj-malvi (fatehnagar),2955
,,rj-mandal,1486
,,rj-mandawar,1495
,,rj-mangrol,7457
,,rj-marwar-jn,2935
,,rj-merta (e),1590
,,rj-merta (w),1591
,,rj-nadbai,5643
,,"rj-nagaur (e) (mundwa 
marwar)",1584
,,rj-nagaur (n),1582
,,rj-nagaur (w) (khinwsar),1585
,,rj-nathdwara,2953
,,rj-nawa (kuchamancity),1586
,,rj-neem,1574
,,rj-newai,1438
,,rj-nohar (e),1555
,,rj-nohar (w) (jedasar),1502
,,rj-nohar(c) (rawatsar),1537
,,rj-nokha (e),1531
,,rj-nokha (w) (nathusar),1532
,,rj-osian (e) (dhanwara),2927
,,rj-osian (n),2922
,,rj-osian (s) (mathania),2926
,,rj-pachpadra (e) (korna),2980
,,rj-pachpadra (w) (balotra),2988
,,rj-pachpahar (bhawanimandi),7433
,,rj-padampur,1505
,,rj-pali (n) (rohat),2936
,,rj-pali (s),2932
,,rj-parbatsar (n) (makrana),1588
,,rj-parbatsar (s),1589
,,rj-phagi,1430
,,rj-phalodi (e) (lohawat),2923
,,rj-phalodi (n) (bap),2921
,,rj-phalodi (s),2925
,,rj-phalodi (w) (baroo),2924
,,rj-phulera (e) (renwal),1424
,,rj-phulera (w) (sambhar),1425
,,rj-pipalda (sumerganj mandi),7458
,,rj-pirawa (raipur),7434
,,rj-pokran-1 (nachna),2995
,,rj-pokran-2 (madasar),3017
,,rj-pokran-3 (loharki),2996
,,rj-pokran-4 (pokran),2994
,,rj-pokran-5 (phalsoond),3019
,,rj-pratapgarh (n),1478
,,rj-pratapgarh (s) (arnod),1479
,,rj-raipur,1481:2937
,,rj-rajsamand (kankorli),2952
,,rj-ramgarh,1468
,,rj-rashmi,1471
,,rj-sadulshahar,1503
,,rj-sahabad,7460
,,rj-salumber,2906
,,rj-sanchore (e),2979
,,rj-sanchore (w) (hadecha),2970
,,rj-sangod,7450
,,rj-sapotra,7465
,,rj-sarada (chawand),2905
,,"rj-sardarshahar (n)- 
jaitsisar",1563
,,rj-sardarshahar (s),1564
,,rj-sarwar,1496
,,rj-sawaimadhopur,7462
,,rj-shahapura,1484
,,rj-sheo (e),2987
,,rj-sheo (w) (harsani),2981
,,rj-sheoganj (posaliyan),2976
,,rj-shergarh (n) (balesar),2929
,,rj-shergarh (n) (deechu),2928
,,rj-siwana (e) (samdari),2900
,,rj-siwana (w),2901
,,rj-sojat (sojat-city),2960
,,rj-sridungargarh (n)- dungargh,1565
,,"rj-sridungargarh (s) 
(sudsar)",1566
,,rj-sriganganagar,154
,,rj-srikaranpur,1501
,,rj-srimadhopur,1575
,,rj-sujangarh (e),1568
,,rj-sujangarh (w) (lalgarh),1569
,,rj-sujangarh(c) (bidasar),1560
,,"rj-suratgarh (n) 
(goluwala)",1508
,,rj-suratgarh (s),1509
,,rj-thanaghazi,1465
,,rj-tibbi,1539
,,rj-tijara (n) (bhiwadi),1493
,,rj-tijara (s),1469
,,rj-todaraisingh,1433
,,rj-tonk (n) (piploo),1435
,,rj-tonk (s),1432
,,rj-uniayara,1436
,,rj-vallabhnagar,2957
,,rj-viratnagar (shahpura),1422
,,tn-anamalai,4253
,,tn-arakandanallur,4153
,,tn-arantangi,4371
,,tn-aravakurichi,4320
,,tn-arkonam,4177
,,tn-arni,4173
,,tn-aruppukottai,4566
,,tn-avanashi,4296
,,tn-batlagundu,4543
,,tn-bhavani,4256
,,tn-chengam,4188
,,tn-denkanikoitah,4347
,,tn-devakottai,4561
,,tn-dharampuram,4258
,,tn-gobichettipalayam,4285
,,tn-gudiyatham,4171
,,tn-jayamkondan,4331
,,tn-kallkurichi,4151
,,tn-kancheepuram,4112
,,tn-kangayam,4257
,,tn-karaikal,4368
,,tn-keeranur,4339
,,tn-kuzhithurai,4651
,,tn-madurantagam,4115
,,tn-manamadurai,4574
,,tn-manaparai,4332
,,tn-mannargudi,4367
,,tn-metturdam,4298
,,tn-mudukulathur,4576
,,tn-mulanur,4202
,,tn-musiri,4326
,,tn-nanguneri,4635
,,tn-ootacamund,423
,,tn-orathanad,4372
,,tn-palladum,4255
,,tn-papanasam,4374
,,tn-pattukottai,4373
,,tn-perundurai,4294
,,tn-pondicherry,413
,,tn-ponneri,4119
,,tn-ramanathpuram,4567
,,tn-rameshwaram,4573
,,tn-sankagiri,4283
,,tn-sankaran koil,4636
,,tn-sathiyamangalam,4295
,,tn-sriperumpudur,4111
,,tn-srivaikundam,4630
,,tn-thirumanglam,4549
,,tn-thiruraipoondi,4369
,,tn-thuraiyure,4327
,,tn-tindivanam,4147
,,tn-tirunelvelli,462
,,tn-tirupathur,4577
,,tn-tirupattur,4179
,,tn-tiruttani,4118
,,tn-tiruvarur,4366
,,tn-tiruvellore,4116
,,tn-tiruvettipuram,4182
,,tn-trichy,431
,,tn-udumalpet,4252
,,tn-usiliampatti,4552
,,tn-valapady,4292
,,tn-valliyoor,4637
